Country,Destination,Month,Popularity,MinTemp,MaxTemp,Precipitation
Russia,Novosibirsk,December,1.5, -19°,-11°,30%
Russia,Novosibirsk,January,1.5, -22°,-13°,28%
Russia,Novosibirsk,February,1.5, -20°,-11°,24%
Russia,Novosibirsk,March,2, -13°,-3°,13%
Russia,Novosibirsk,April,2, -3°,8°,21%
Russia,Novosibirsk,May,2, 4°,17°,22%
Russia,Novosibirsk,June,2.5, 11°,23°,25%
Russia,Novosibirsk,July,3.5, 13°,25°,21%
Russia,Omsk,August,3, 11°,22°,27%
Russia,Omsk,September,1.5, 6°,16°,22%
Russia,Omsk,October,2, -1°,7°,24%
Russia,Omsk,November,1.5, -11°,-4°,27%
Russia,Omsk,December,2, -18°,-10°,22%
Russia,Omsk,January,2, -22°,-13°,22%
Russia,Omsk,February,1.5, -20°,-11°,17%
Russia,Omsk,March,2, -12°,-3°,15%
Russia,Omsk,April,2, -1°,10°,17%
Russia,Omsk,May,2, 6°,19°,20%
Russia,Omsk,June,2.5, 12°,24°,25%
Russia,Omsk,July,3, 14°,25°,27%
Russia,Tomsk,August,3, 10°,21°,32%
Russia,Tomsk,September,2, 4°,14°,31%
Russia,Tomsk,October,2, -2°,5°,37%
Russia,Tomsk,November,2, -12°,-5°,40%
Russia,Tomsk,December,2, -19°,-12°,38%
Russia,Tomsk,January,2, -22°,-14°,32%
Russia,Tomsk,February,1.5, -20°,-11°,26%
Russia,Tomsk,March,2, -13°,-2°,23%
Russia,Tomsk,April,2, -4°,7°,25%
Russia,Tomsk,May,2, 3°,16°,27%
Russia,Tomsk,June,2.5, 10°,22°,32%
Russia,Tomsk,July,2.5, 13°,24°,29%
Russia,Vyborg,August,3, 13°,20°,31%
Russia,Vyborg,September,2, 8°,14°,34%
Russia,Vyborg,October,2, 3°,8°,36%
Russia,Vyborg,November,2, -2°,2°,42%
Russia,Vyborg,December,2, -7°,-2°,42%
Russia,Vyborg,January,2.5, -10°,-5°,37%
Russia,Vyborg,February,1.5, -11°,-4°,30%
Russia,Vyborg,March,1.5, -7°,1°,27%
Russia,Vyborg,April,1.5, -1°,7°,25%
Russia,Vyborg,May,2.5, 6°,15°,21%
Russia,Vyborg,June,2.5, 11°,19°,28%
Russia,Vyborg,July,3, 14°,22°,29%
Russia,Perm,August,3, 11°,21°,33%
Russia,Perm,September,1.5, 7°,15°,37%
Russia,Perm,October,2, 0°,6°,40%
Russia,Perm,November,2, -8°,-2°,41%
Russia,Perm,December,2, -14°,-7°,38%
Russia,Perm,January,2.5, -17°,-9°,38%
Russia,Perm,February,1.5, -15°,-7°,31%
Russia,Perm,March,2, -8°,1°,25%
Russia,Perm,April,2, 0°,9°,25%
Russia,Perm,May,2, 6°,18°,29%
Russia,Perm,June,2.5, 11°,23°,33%
Russia,Perm,July,3, 14°,24°,30%
Russia,Sviyazhsk,August,2, 13°,23°,25%
Russia,Sviyazhsk,September,3, 8°,16°,29%
Russia,Sviyazhsk,October,2.5, 1°,7°,32%
Russia,Sviyazhsk,November,2.5, -5°,-1°,33%
Russia,Sviyazhsk,December,2, -11°,-6°,31%
Russia,Sviyazhsk,January,2, -15°,-8°,32%
Russia,Sviyazhsk,February,1.5, -14°,-7°,29%
Russia,Sviyazhsk,March,1.5, -8°,0°,23%
Russia,Sviyazhsk,April,1.5, 1°,10°,20%
Russia,Sviyazhsk,May,2.5, 8°,20°,22%
Russia,Sviyazhsk,June,2, 13°,23°,28%
Russia,Sviyazhsk,July,2.5, 15°,25°,26%
Russia,Smolensk,August,3, 12°,22°,29%
Russia,Smolensk,September,2, 7°,16°,32%
Russia,Smolensk,October,2, 2°,9°,33%
Russia,Smolensk,November,2, -2°,2°,38%
Russia,Smolensk,December,2, -7°,-2°,40%
Russia,Smolensk,January,2.5, -9°,-4°,37%
Russia,Smolensk,February,1.5, -9°,-3°,33%
Russia,Smolensk,March,2, -5°,3°,30%
Russia,Smolensk,April,2, 2°,12°,25%
Russia,Smolensk,May,2.5, 8°,19°,30%
Russia,Smolensk,June,2.5, 11°,22°,34%
Russia,Smolensk,July,2.5, 13°,24°,35%
Russia,Vologda,August,3, 10°,21°,33%
Russia,Vologda,September,2, 6°,14°,33%
Russia,Vologda,October,2, 0°,6°,35%
Russia,Vologda,November,2, -6°,-1°,36%
Russia,Vologda,December,2, -11°,-5°,34%
Russia,Vologda,January,2.5, -15°,-8°,31%
Russia,Vologda,February,1.5, -14°,-6°,27%
Russia,Vologda,March,2, -8°,0°,21%
Russia,Vologda,April,2, -1°,9°,25%
Russia,Vologda,May,2, 5°,17°,25%
Russia,Vologda,June,2.5, 9°,21°,31%
Russia,Vologda,July,3, 12°,23°,29%
Russia,Chelyabinsk,August,3, 13°,23°,26%
Russia,Chelyabinsk,September,2, 7°,16°,23%
Russia,Chelyabinsk,October,2, 0°,8°,24%
Russia,Chelyabinsk,November,2, -8°,-2°,20%
Russia,Chelyabinsk,December,2, -16°,-8°,19%
Russia,Chelyabinsk,January,2.5, -21°,-11°,19%
Russia,Chelyabinsk,February,1.5, -20°,-7°,15%
Russia,Chelyabinsk,March,2, -11°,0°,11%
Russia,Chelyabinsk,April,2, 0°,11°,15%
Russia,Chelyabinsk,May,2, 7°,20°,19%
Russia,Chelyabinsk,June,2.5, 13°,24°,25%
Russia,Chelyabinsk,July,3, 14°,24°,28%
Russia,Samara,August,3, 15°,25°,20%
Russia,Samara,September,2, 10°,19°,24%
Russia,Samara,October,2, 3°,10°,27%
Russia,Samara,November,1.5, -4°,1°,30%
Russia,Samara,December,2, -10°,-5°,30%
Russia,Samara,January,2, -13°,-7°,30%
Russia,Samara,February,1.5, -13°,-6°,26%
Russia,Samara,March,1.5, -6°,1°,23%
Russia,Samara,April,2, 3°,13°,21%
Russia,Samara,May,2, 10°,22°,18%
Russia,Samara,June,2.5, 15°,26°,24%
Russia,Samara,July,3, 17°,27°,22%
Russia,Krasnodar,August,3, 18°,30°,15%
Russia,Krasnodar,September,2, 13°,25°,19%
Russia,Krasnodar,October,2, 7°,18°,21%
Russia,Krasnodar,November,2, 3°,11°,27%
Russia,Krasnodar,December,1.5, -1°,6°,32%
Russia,Krasnodar,January,1.5, -3°,4°,30%
Russia,Krasnodar,February,1.5, -2°,6°,26%
Russia,Krasnodar,March,2, 2°,11°,26%
Russia,Krasnodar,April,2, 7°,18°,26%
Russia,Krasnodar,May,2, 12°,24°,25%
Russia,Krasnodar,June,2.5, 16°,27°,26%
Russia,Krasnodar,July,3, 19°,30°,19%
Russia,Murom,August,3,,,
Russia,Murom,September,2,,,
Russia,Murom,October,2,,,
Russia,Murom,November,2,,,
Russia,Murom,December,1.5,,,
Russia,Murom,January,2.5,,,
Russia,Murom,February,1.5,,,
Russia,Murom,March,1.5,,,
Russia,Murom,April,1.5,,,
Russia,Murom,May,2.5,,,
Russia,Murom,June,2.5,,,
Russia,Murom,July,3.5,,,
Russia,Krasnoyarsk,August,3, 9°,21°,34%
Russia,Krasnoyarsk,September,2, 3°,14°,31%
Russia,Krasnoyarsk,October,2, -4°,5°,32%
Russia,Krasnoyarsk,November,2, -12°,-4°,29%
Russia,Krasnoyarsk,December,2, -19°,-10°,24%
Russia,Krasnoyarsk,January,2, -21°,-11°,17%
Russia,Krasnoyarsk,February,1.5, -21°,-10°,13%
Russia,Krasnoyarsk,March,2, -12°,-1°,15%
Russia,Krasnoyarsk,April,2, -4°,7°,24%
Russia,Krasnoyarsk,May,2, 3°,16°,28%
Russia,Krasnoyarsk,June,2.5, 9°,22°,31%
Russia,Krasnoyarsk,July,3, 12°,25°,31%
Russia,Voronezh,August,3.5, 14°,25°,21%
Russia,Voronezh,September,2, 9°,19°,25%
Russia,Voronezh,October,1.5, 3°,11°,26%
Russia,Voronezh,November,1.5, -2°,3°,29%
Russia,Voronezh,December,1.5, -7°,-2°,30%
Russia,Voronezh,January,2, -10°,-4°,29%
Russia,Voronezh,February,1.5, -10°,-3°,27%
Russia,Voronezh,March,1.5, -4°,3°,25%
Russia,Voronezh,April,2, 4°,14°,23%
Russia,Voronezh,May,2.5, 9°,21°,22%
Russia,Voronezh,June,3, 13°,24°,29%
Russia,Voronezh,July,3, 15°,26°,29%
Russia,Arkhangelsk,August,2.5, 8°,16°,34%
Russia,Arkhangelsk,September,2, 4°,11°,37%
Russia,Arkhangelsk,October,2, -1°,3°,43%
Russia,Arkhangelsk,November,2, -9°,-5°,42%
Russia,Arkhangelsk,December,2.5, -13°,-7°,39%
Russia,Arkhangelsk,January,2.5, -14°,-9°,34%
Russia,Arkhangelsk,February,1.5, -12°,-6°,29%
Russia,Arkhangelsk,March,2, -8°,-2°,25%
Russia,Arkhangelsk,April,2, -4°,4°,22%
Russia,Arkhangelsk,May,2, 3°,11°,28%
Russia,Arkhangelsk,June,2.5, 8°,17°,32%
Russia,Arkhangelsk,July,3, 11°,19°,29%
Russia,Zvenigorod,August,2, 12°,21°,31%
Russia,Zvenigorod,September,2.5, 7°,15°,35%
Russia,Zvenigorod,October,2.5, 1°,7°,36%
Russia,Zvenigorod,November,2.5, -4°,0°,37%
Russia,Zvenigorod,December,2, -8°,-4°,35%
Russia,Zvenigorod,January,2, -11°,-5°,32%
Russia,Zvenigorod,February,2, -10°,-4°,27%
Russia,Zvenigorod,March,2, -5°,2°,24%
Russia,Zvenigorod,April,2, 2°,11°,25%
Russia,Zvenigorod,May,2, 8°,18°,29%
Russia,Zvenigorod,June,2, 11°,21°,35%
Russia,Zvenigorod,July,2, 14°,23°,33%
Russia,Tula,August,3, 11°,23°,27%
Russia,Tula,September,2, 6°,17°,30%
Russia,Tula,October,2, 1°,9°,33%
Russia,Tula,November,2, -4°,1°,34%
Russia,Tula,December,2, -9°,-3°,37%
Russia,Tula,January,2.5, -12°,-5°,34%
Russia,Tula,February,1.5, -12°,-4°,30%
Russia,Tula,March,2, -6°,2°,24%
Russia,Tula,April,2, 1°,12°,25%
Russia,Tula,May,2.5, 7°,19°,23%
Russia,Tula,June,2.5, 11°,22°,33%
Russia,Tula,July,3, 14°,25°,32%
Russia,Aniva,August,2, 13°,20°,25%
Russia,Aniva,September,3, 9°,17°,32%
Russia,Aniva,October,2.5, 3°,12°,28%
Russia,Aniva,November,2.5, -4°,4°,29%
Russia,Aniva,December,2.5, -11°,-2°,26%
Russia,Aniva,January,2.5, -16°,-6°,21%
Russia,Aniva,February,2, -16°,-5°,19%
Russia,Aniva,March,2, -10°,-1°,20%
Russia,Aniva,April,1.5, -2°,4°,29%
Russia,Aniva,May,2, 2°,9°,28%
Russia,Aniva,June,1.5, 6°,13°,24%
Russia,Aniva,July,2, 11°,18°,26%
Russia,Nizhny Novgorod,August,3, 13°,22°,29%
Russia,Nizhny Novgorod,September,2, 8°,16°,31%
Russia,Nizhny Novgorod,October,2, 2°,7°,36%
Russia,Nizhny Novgorod,November,2, -5°,0°,38%
Russia,Nizhny Novgorod,December,1.5, -10°,-5°,41%
Russia,Nizhny Novgorod,January,2, -13°,-7°,37%
Russia,Nizhny Novgorod,February,1.5, -12°,-5°,31%
Russia,Nizhny Novgorod,March,1.5, -6°,1°,26%
Russia,Nizhny Novgorod,April,2, 2°,11°,25%
Russia,Nizhny Novgorod,May,2.5, 8°,19°,25%
Russia,Nizhny Novgorod,June,2.5, 12°,22°,33%
Russia,Nizhny Novgorod,July,3, 15°,24°,29%
Russia,Astrakhan,August,3, 18°,31°,8%
Russia,Astrakhan,September,2.5, 12°,24°,10%
Russia,Astrakhan,October,2, 6°,16°,11%
Russia,Astrakhan,November,1.5, 0°,7°,12%
Russia,Astrakhan,December,1.5, -4°,1°,12%
Russia,Astrakhan,January,1.5, -8°,-1°,11%
Russia,Astrakhan,February,1.5, -8°,1°,10%
Russia,Astrakhan,March,2, -2°,8°,11%
Russia,Astrakhan,April,2.5, 6°,18°,11%
Russia,Astrakhan,May,2.5, 12°,25°,13%
Russia,Astrakhan,June,2, 17°,30°,14%
Russia,Astrakhan,July,2.5, 19°,32°,11%
Russia,Saratov,August,3, 16°,27°,17%
Russia,Saratov,September,2, 10°,20°,20%
Russia,Saratov,October,2, 3°,11°,19%
Russia,Saratov,November,1.5, -3°,2°,24%
Russia,Saratov,December,2, -9°,-3°,25%
Russia,Saratov,January,2, -11°,-5°,26%
Russia,Saratov,February,1.5, -11°,-5°,23%
Russia,Saratov,March,1.5, -6°,1°,19%
Russia,Saratov,April,1.5, 4°,14°,17%
Russia,Saratov,May,2, 11°,22°,16%
Russia,Saratov,June,2.5, 15°,26°,22%
Russia,Saratov,July,3, 17°,28°,20%
Russia,Vladivostok,August,4, 17°,26°,21%
Russia,Vladivostok,September,2.5, 10°,22°,25%
Russia,Vladivostok,October,2, 1°,14°,17%
Russia,Vladivostok,November,1.5, -8°,3°,15%
Russia,Vladivostok,December,1.5, -18°,-6°,9%
Russia,Vladivostok,January,1.5, -21°,-7°,6%
Russia,Vladivostok,February,1.5, -17°,-3°,7%
Russia,Vladivostok,March,1.5, -8°,4°,10%
Russia,Vladivostok,April,1.5, 0°,12°,21%
Russia,Vladivostok,May,2, 7°,18°,26%
Russia,Vladivostok,June,2, 13°,21°,31%
Russia,Vladivostok,July,3, 17°,25°,30%
Russia,Palekh,August,2,,,
Russia,Palekh,September,3,,,
Russia,Palekh,October,2.5,,,
Russia,Palekh,November,2.5,,,
Russia,Palekh,December,2,,,
Russia,Palekh,January,2.5,,,
Russia,Palekh,February,2,,,
Russia,Palekh,March,2,,,
Russia,Palekh,April,2,,,
Russia,Palekh,May,2,,,
Russia,Palekh,June,2,,,
Russia,Palekh,July,2,,,
Russia,Sochi,August,4, 20°,28°,20%
Russia,Sochi,September,2.5, 16°,25°,26%
Russia,Sochi,October,1.5, 12°,20°,31%
Russia,Sochi,November,1.5, 8°,15°,37%
Russia,Sochi,December,1.5, 5°,12°,45%
Russia,Sochi,January,1.5, 3°,10°,42%
Russia,Sochi,February,1.5, 3°,10°,38%
Russia,Sochi,March,1.5, 5°,12°,37%
Russia,Sochi,April,1.5, 9°,17°,34%
Russia,Sochi,May,2, 13°,21°,28%
Russia,Sochi,June,3, 17°,25°,22%
Russia,Sochi,July,4, 20°,27°,20%
Russia,Penza,August,3, 12°,25°,23%
Russia,Penza,September,2, 7°,18°,26%
Russia,Penza,October,2, 2°,9°,27%
Russia,Penza,November,2, -5°,1°,30%
Russia,Penza,December,2, -10°,-4°,31%
Russia,Penza,January,2.5, -13°,-6°,30%
Russia,Penza,February,1.5, -13°,-5°,26%
Russia,Penza,March,2, -8°,1°,23%
Russia,Penza,April,2, 2°,12°,20%
Russia,Penza,May,2.5, 8°,21°,22%
Russia,Penza,June,2.5, 12°,25°,29%
Russia,Penza,July,3, 14°,26°,26%
Russia,Kholuy,August,2,,,
Russia,Kholuy,September,3,,,
Russia,Kholuy,October,2.5,,,
Russia,Kholuy,November,2,,,
Russia,Kholuy,December,2,,,
Russia,Kholuy,January,2,,,
Russia,Kholuy,February,1.5,,,
Russia,Kholuy,March,1.5,,,
Russia,Kholuy,April,2,,,
Russia,Kholuy,May,2.5,,,
Russia,Kholuy,June,2,,,
Russia,Kholuy,July,3,,,
Russia,Ryazan,August,3, 12°,22°,25%
Russia,Ryazan,September,2, 7°,15°,27%
Russia,Ryazan,October,2, 1°,7°,31%
Russia,Ryazan,November,2, -4°,0°,34%
Russia,Ryazan,December,2, -10°,-4°,33%
Russia,Ryazan,January,2.5, -12°,-6°,29%
Russia,Ryazan,February,1.5, -12°,-5°,27%
Russia,Ryazan,March,2, -6°,0°,22%
Russia,Ryazan,April,2, 2°,11°,23%
Russia,Ryazan,May,2.5, 8°,19°,22%
Russia,Ryazan,June,2.5, 12°,22°,30%
Russia,Ryazan,July,3, 14°,23°,31%
Russia,Taganrog,August,3, 19°,28°,14%
Russia,Taganrog,September,2, 13°,22°,18%
Russia,Taganrog,October,2, 7°,14°,18%
Russia,Taganrog,November,1.5, 2°,6°,24%
Russia,Taganrog,December,1.5, -3°,2°,29%
Russia,Taganrog,January,2, -6°,-1°,28%
Russia,Taganrog,February,1.5, -5°,1°,25%
Russia,Taganrog,March,1.5, 0°,6°,25%
Russia,Taganrog,April,1.5, 7°,15°,22%
Russia,Taganrog,May,2.5, 13°,22°,21%
Russia,Taganrog,June,3, 17°,26°,21%
Russia,Taganrog,July,3, 20°,29°,18%
Russia,Mstyora,August,2,,,
Russia,Mstyora,September,2.5,,,
Russia,Mstyora,October,2.5,,,
Russia,Mstyora,November,2.5,,,
Russia,Mstyora,December,2,,,
Russia,Mstyora,January,2.5,,,
Russia,Mstyora,February,2,,,
Russia,Mstyora,March,2,,,
Russia,Mstyora,April,2,,,
Russia,Mstyora,May,2,,,
Russia,Mstyora,June,2,,,
Russia,Mstyora,July,2,,,
Russia,Ivanovo,August,2.5, 10°,21°,31%
Russia,Ivanovo,September,2, 6°,15°,33%
Russia,Ivanovo,October,2, 0°,6°,35%
Russia,Ivanovo,November,2, -5°,0°,36%
Russia,Ivanovo,December,2, -9°,-4°,35%
Russia,Ivanovo,January,2.5, -15°,-8°,30%
Russia,Ivanovo,February,1.5, -13°,-5°,27%
Russia,Ivanovo,March,2, -9°,1°,23%
Russia,Ivanovo,April,2, 0°,10°,26%
Russia,Ivanovo,May,2.5, 6°,18°,27%
Russia,Ivanovo,June,2.5, 10°,21°,33%
Russia,Ivanovo,July,2.5, 13°,24°,31%
Russia,Ulan-Ude,August,3.5, 12°,24°,23%
Russia,Ulan-Ude,September,2, 4°,17°,17%
Russia,Ulan-Ude,October,2, -4°,7°,7%
Russia,Ulan-Ude,November,2, -15°,-5°,8%
Russia,Ulan-Ude,December,2, -24°,-15°,9%
Russia,Ulan-Ude,January,2, -28°,-18°,3%
Russia,Ulan-Ude,February,1.5, -25°,-12°,2%
Russia,Ulan-Ude,March,2, -14°,0°,2%
Russia,Ulan-Ude,April,2, -4°,10°,5%
Russia,Ulan-Ude,May,2, 3°,18°,10%
Russia,Ulan-Ude,June,2.5, 10°,25°,19%
Russia,Ulan-Ude,July,3, 14°,27°,25%
Russia,Barnaul,August,3, 11°,24°,25%
Russia,Barnaul,September,2, 6°,18°,21%
Russia,Barnaul,October,2, -1°,9°,28%
Russia,Barnaul,November,1.5, -10°,-2°,28%
Russia,Barnaul,December,2, -18°,-9°,25%
Russia,Barnaul,January,2, -21°,-11°,22%
Russia,Barnaul,February,1.5, -20°,-9°,18%
Russia,Barnaul,March,2, -12°,-1°,15%
Russia,Barnaul,April,2, -1°,10°,18%
Russia,Barnaul,May,2, 6°,19°,25%
Russia,Barnaul,June,2.5, 12°,25°,26%
Russia,Barnaul,July,3, 14°,26°,28%
Russia,Chita,August,3, 10°,23°,32%
Russia,Chita,September,2, 2°,16°,21%
Russia,Chita,October,2, -7°,7°,6%
Russia,Chita,November,2, -19°,-6°,5%
Russia,Chita,December,2, -28°,-16°,4%
Russia,Chita,January,2, -32°,-18°,2%
Russia,Chita,February,1.5, -28°,-11°,2%
Russia,Chita,March,2, -18°,-1°,3%
Russia,Chita,April,2, -6°,9°,7%
Russia,Chita,May,2, 1°,18°,14%
Russia,Chita,June,2.5, 8°,25°,26%
Russia,Chita,July,3, 12°,26°,32%
Russia,Kemerovo,August,2.5, 11°,21°,22%
Russia,Kemerovo,September,2, 5°,15°,27%
Russia,Kemerovo,October,2, -2°,6°,33%
Russia,Kemerovo,November,2, -12°,-5°,34%
Russia,Kemerovo,December,2, -18°,-10°,31%
Russia,Kemerovo,January,2.5, -21°,-12°,23%
Russia,Kemerovo,February,1.5, -18°,-10°,17%
Russia,Kemerovo,March,2, -11°,-2°,13%
Russia,Kemerovo,April,2, -2°,7°,20%
Russia,Kemerovo,May,2, 5°,16°,25%
Russia,Kemerovo,June,2.5, 12°,22°,29%
Russia,Kemerovo,July,2.5, 14°,24°,22%
Russia,Kaluga,August,2.5, 10°,22°,31%
Russia,Kaluga,September,2, 6°,16°,35%
Russia,Kaluga,October,2, 1°,8°,31%
Russia,Kaluga,November,2, -4°,1°,37%
Russia,Kaluga,December,2, -9°,-3°,35%
Russia,Kaluga,January,2.5, -11°,-5°,34%
Russia,Kaluga,February,1.5, -11°,-4°,29%
Russia,Kaluga,March,2, -6°,2°,26%
Russia,Kaluga,April,2, 1°,11°,24%
Russia,Kaluga,May,2.5, 7°,19°,24%
Russia,Kaluga,June,2.5, 10°,21°,36%
Russia,Kaluga,July,2.5, 12°,23°,31%
Russia,Abrau-Dyurso,August,2.5, 19°,27°,13%
Russia,Abrau-Dyurso,September,3, 14°,23°,18%
Russia,Abrau-Dyurso,October,2.5, 9°,17°,19%
Russia,Abrau-Dyurso,November,2.5, 5°,12°,30%
Russia,Abrau-Dyurso,December,2, 2°,8°,38%
Russia,Abrau-Dyurso,January,2, -1°,6°,32%
Russia,Abrau-Dyurso,February,1.5, 0°,6°,29%
Russia,Abrau-Dyurso,March,1.5, 3°,10°,27%
Russia,Abrau-Dyurso,April,1.5, 7°,15°,25%
Russia,Abrau-Dyurso,May,2, 12°,19°,22%
Russia,Abrau-Dyurso,June,2, 17°,24°,19%
Russia,Abrau-Dyurso,July,2.5, 19°,27°,15%
Russia,Nizhny Tagil,August,2.5, 8°,19°,33%
Russia,Nizhny Tagil,September,2, 3°,13°,33%
Russia,Nizhny Tagil,October,2, -3°,4°,29%
Russia,Nizhny Tagil,November,2, -12°,-4°,25%
Russia,Nizhny Tagil,December,2.5, -17°,-9°,21%
Russia,Nizhny Tagil,January,3, -20°,-11°,20%
Russia,Nizhny Tagil,February,2, -19°,-9°,18%
Russia,Nizhny Tagil,March,2, -11°,0°,13%
Russia,Nizhny Tagil,April,2, -3°,8°,18%
Russia,Nizhny Tagil,May,2, 2°,16°,23%
Russia,Nizhny Tagil,June,2, 8°,21°,31%
Russia,Nizhny Tagil,July,2.5, 10°,23°,32%
Russia,Bratsk,August,2.5, 11°,21°,29%
Russia,Bratsk,September,2, 4°,13°,24%
Russia,Bratsk,October,2, -3°,4°,22%
Russia,Bratsk,November,2, -12°,-5°,23%
Russia,Bratsk,December,2.5, -20°,-13°,20%
Russia,Bratsk,January,2.5, -24°,-16°,15%
Russia,Bratsk,February,1.5, -22°,-12°,12%
Russia,Bratsk,March,2, -14°,-3°,11%
Russia,Bratsk,April,2, -5°,6°,15%
Russia,Bratsk,May,2, 2°,13°,24%
Russia,Bratsk,June,2, 9°,21°,25%
Russia,Bratsk,July,3, 13°,24°,26%
Russia,Zhukovka,August,, 12°,22°,32%
Russia,Zhukovka,September,, 7°,15°,33%
Russia,Zhukovka,October,, 2°,8°,33%
Russia,Zhukovka,November,, -3°,1°,36%
Russia,Zhukovka,December,, -8°,-3°,38%
Russia,Zhukovka,January,, -10°,-5°,38%
Russia,Zhukovka,February,, -10°,-3°,32%
Russia,Zhukovka,March,, -5°,3°,25%
Russia,Zhukovka,April,, 2°,11°,25%
Russia,Zhukovka,May,, 8°,19°,27%
Russia,Zhukovka,June,, 12°,22°,34%
Russia,Zhukovka,July,, 14°,24°,32%
Russia,Norilsk,August,2,,,
Russia,Norilsk,September,3,,,
Russia,Norilsk,October,3,,,
Russia,Norilsk,November,2.5,,,
Russia,Norilsk,December,2.5,,,
Russia,Norilsk,January,2,,,
Russia,Norilsk,February,2,,,
Russia,Norilsk,March,2,,,
Russia,Norilsk,April,2,,,
Russia,Norilsk,May,2,,,
Russia,Norilsk,June,2,,,
Russia,Norilsk,July,2,,,
Russia,Kargopol,August,2, 10°,20°,34%
Russia,Kargopol,September,3, 5°,13°,37%
Russia,Kargopol,October,2.5, 0°,5°,40%
Russia,Kargopol,November,2.5, -6°,-2°,39%
Russia,Kargopol,December,2.5, -12°,-6°,40%
Russia,Kargopol,January,2.5, -16°,-8°,36%
Russia,Kargopol,February,2, -14°,-6°,32%
Russia,Kargopol,March,2, -9°,0°,29%
Russia,Kargopol,April,2, -3°,7°,25%
Russia,Kargopol,May,2, 4°,15°,28%
Russia,Kargopol,June,2, 9°,20°,32%
Russia,Kargopol,July,2, 12°,23°,33%
Russia,Anapa,August,4, 19°,28°,10%
Russia,Anapa,September,2.5, 14°,24°,16%
Russia,Anapa,October,1, 9°,17°,18%
Russia,Anapa,November,1, 5°,12°,24%
Russia,Anapa,December,1, 1°,8°,32%
Russia,Anapa,January,1, -1°,6°,27%
Russia,Anapa,February,1, 0°,7°,26%
Russia,Anapa,March,1, 3°,10°,25%
Russia,Anapa,April,1, 8°,15°,21%
Russia,Anapa,May,1.5, 12°,20°,17%
Russia,Anapa,June,4, 17°,25°,16%
Russia,Anapa,July,4, 19°,28°,11%
Russia,Gelendzhik,August,4, 20°,27°,12%
Russia,Gelendzhik,September,3, 15°,23°,18%
Russia,Gelendzhik,October,1, 10°,18°,18%
Russia,Gelendzhik,November,1, 6°,13°,29%
Russia,Gelendzhik,December,1, 3°,9°,35%
Russia,Gelendzhik,January,1, 0°,6°,33%
Russia,Gelendzhik,February,1, 2°,8°,26%
Russia,Gelendzhik,March,1, 4°,11°,24%
Russia,Gelendzhik,April,1, 8°,15°,24%
Russia,Gelendzhik,May,1.5, 13°,19°,20%
Russia,Gelendzhik,June,4, 17°,24°,19%
Russia,Gelendzhik,July,4, 20°,27°,14%
Russia,Adler,August,3, 19°,28°,16%
Russia,Adler,September,3, 15°,25°,23%
Russia,Adler,October,2.5, 11°,20°,27%
Russia,Adler,November,2, 6°,16°,35%
Russia,Adler,December,1.5, 3°,12°,43%
Russia,Adler,January,2, 2°,10°,40%
Russia,Adler,February,2.5, 2°,10°,33%
Russia,Adler,March,2, 4°,13°,33%
Russia,Adler,April,1.5, 7°,17°,31%
Russia,Adler,May,1.5, 12°,21°,27%
Russia,Adler,June,2, 16°,25°,19%
Russia,Adler,July,2.5, 19°,27°,18%
Russia,Vityazevo,August,4, 19°,28°,10%
Russia,Vityazevo,September,3, 14°,24°,16%
Russia,Vityazevo,October,1.5, 9°,17°,18%
Russia,Vityazevo,November,1, 5°,12°,24%
Russia,Vityazevo,December,1, 1°,8°,32%
Russia,Vityazevo,January,1, -1°,6°,27%
Russia,Vityazevo,February,1, 0°,7°,26%
Russia,Vityazevo,March,1, 3°,10°,25%
Russia,Vityazevo,April,1, 8°,15°,21%
Russia,Vityazevo,May,1.5, 12°,20°,17%
Russia,Vityazevo,June,4, 17°,25°,16%
Russia,Vityazevo,July,4, 19°,28°,11%
Russia,Yeysk,August,4, 19°,26°,12%
Russia,Yeysk,September,1.5, 14°,21°,17%
Russia,Yeysk,October,1.5, 8°,14°,16%
Russia,Yeysk,November,1.5, 2°,6°,23%
Russia,Yeysk,December,1.5, -2°,3°,29%
Russia,Yeysk,January,1.5, -5°,0°,23%
Russia,Yeysk,February,1.5, -3°,1°,22%
Russia,Yeysk,March,1.5, 0°,5°,19%
Russia,Yeysk,April,1.5, 7°,13°,20%
Russia,Yeysk,May,1.5, 13°,19°,22%
Russia,Yeysk,June,3.5, 18°,24°,22%
Russia,Yeysk,July,4, 20°,27°,18%
Russia,Novorossiysk,August,4, 20°,28°,13%
Russia,Novorossiysk,September,2, 15°,23°,18%
Russia,Novorossiysk,October,1.5, 9°,17°,19%
Russia,Novorossiysk,November,1.5, 6°,12°,30%
Russia,Novorossiysk,December,1.5, 2°,9°,38%
Russia,Novorossiysk,January,1.5, -1°,6°,32%
Russia,Novorossiysk,February,1.5, 0°,7°,29%
Russia,Novorossiysk,March,1.5, 3°,10°,27%
Russia,Novorossiysk,April,1.5, 8°,15°,25%
Russia,Novorossiysk,May,2, 13°,20°,22%
Russia,Novorossiysk,June,2.5, 17°,24°,19%
Russia,Novorossiysk,July,4, 20°,28°,15%
Russia,Tuapse,August,4, 20°,29°,18%
Russia,Tuapse,September,2.5, 16°,25°,24%
Russia,Tuapse,October,1.5, 11°,20°,27%
Russia,Tuapse,November,1.5, 7°,14°,37%
Russia,Tuapse,December,1.5, 4°,10°,43%
