Country,Destination,Description,Architecture,Nature,Shopping,Fishing,Hiking,Outdoor Recreation,Adventure,Beaches,Camping,Caves,Museums,National Parks,Art,Desert,Coral reef,Skiing,Snowboarding,Winter sports,Wildlife,Penguin,Glacier,Ecotourism,Snorkeling,Koala,Surfing,Nature reserve,Volcano,Sailing,Scuba diving,Theaters,Elephant,Safari,Jaguar,Casinos,Kitesurfing,Windsurfing,Birdwatching,Rainforest,Nightlife,Whale watching,Reindeer,Gorilla,Kayaking,Polar bear,Hot spring,Tiger,Yoga,Orangutan,Golf,Rafting,Autumn leaf color,Dolphin,Wine tasting,Climbing,Paragliding,Bungee jumping,Whale shark,Alpine skiing,Historic site
Thailand,Phra Nakhon Si Ayutthaya,"Ayutthaya is a city in Thailand, about 80 kilometers north of Bangkok. It was capital of the Kingdom of Siam, and a prosperous international trading port, from 1350 until razed by the Burmese in 1767. The ruins of the old city now form the Ayutthaya Historical Park, an archaeological site that contains palaces, Buddhist temples, monasteries and statues. The park is on an island between 3 rivers.Temples such as 15th-century Wat Phra Sri Sanphet and Wat Ratchaburana have elaborate chedis (pavilions) and Khmer-style prangs (spires). Boat trips view the park from the water. Modern Ayutthaya surrounds the ruins of the old city. West of the island, 17th-century Wat Chaiwatthanaram has a 35m prang. East, a floating market, sells street food and local handicrafts. Visitors to the restored Elephant Palace and Royal Kraal can care for the animals and take rides through the ruins.",yes,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Chiang Mai,"Chiang Mai is a city in mountainous northern Thailand. Founded in 1296, it was capital of the independent Lanna Kingdom until 1558. Its Old City area still retains vestiges of walls and moats from its history as a cultural and religious center. It’s also home to hundreds of elaborate Buddhist temples, including 14th-century Wat Phra Singh and 15th-century Wat Chedi Luang, adorned with carved serpents.Outside the central Old City, Nimmanhaemin Road is lined with sophisticated galleries, boutiques, cafes and restaurants cooking the signature local dish, khao soi (egg noodles in curry). Also offered around town are traditional khantoke dinners – served on low tables in teak pavilions – accompanied by classical Thai music and dance shows. Handicrafts such as silk, silverware and lacquerware can be found at open-air markets like the Night Bazaar. Chiang Mai also acts as a base for treks into the nearby mountains for visits to temples, elephant training and rehabilitation camps, or isolated hill-tribe villages.",yes,yes,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Mueang Chiang Rai,"Chiang Rai is a city in northern Thailand, in the mountainous province of the same name. They city is near the borders of Laos and Myanmar (formerly Burma). Wat Phra Kaew is a royal temple that once housed the jade Emerald Buddha and now displays a replica. Nearby, the Navel City Pillar is a monument made of more than 100 Khmer-style pillars. Mae Fah Luang Art and Cultural Park is a museum showcasing Lanna artifacts.City temples include the ornate, 14th-century Wat Phra Singh and the ancient Wat Phra That Doi Chom Thong with its tall golden pagoda. Southwest of town is Wat Rong Khun, an unusual white temple, designed by a contemporary artist. It features works combining Buddhist teachings with popular cultural icons. Nam Tok Khun Kon National Forest Park is known for the towering Khun Kon waterfall, and is home to civets, wild boar and muntjac deer. North of the city is Doi Tung mountain, where a royal villa overlooks the landscaped Mae Fah Luang Garden. To the east, Phu Chi Fa mountain is known for its dramatically steep cliff.",yes,yes,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Phuket,"Phuket, a rainforested, mountainous island in the Andaman Sea, has some of Thailand’s most popular beaches, mainly situated along the clear waters of the western shore. The island is home to many high-end seaside resorts, spas and restaurants. Phuket City, the capital, has old shophouses and busy markets. Patong, the main resort town, has many nightclubs, bars and discos.Patong Beach is large and full of activity, with vendors offering rental lounge chairs and umbrellas, and a variety of water sports. Smaller Kata Beach, to the south, is also busy. Karon and Rawai beaches, near the island’s southern tip, and those along the island’s northwestern and eastern coasts, are more tranquil and less developed. Phuket is also known for its scuba diving among coral reefs, its Gibbon Rehabilitation Project and the neighboring islets of Phang Nga Bay, which have dramatic, towering limestone cliffs and caves. Other attractions include the Wat Chalong Buddhist temple complex and the Phuket Big Buddha statue.",yes,yes,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Pattaya City,"Pattaya is a city on Thailand’s eastern Gulf coast known for its beaches. A quiet fishing village as recently as the 1960s, it’s now lined with resort hotels, high-rise condos, shopping malls, cabaret bars and 24-hour clubs. Nearby, hillside Wat Phra Yai Temple features an 18m-tall golden Buddha. The area also features several designer golf courses, some with views of Pattaya Bay.Jet-skiing and parasailing are popular activities on Pattaya's busy beachfront, which is lined with lounge chairs and umbrellas. Jomtien Beach, to the south, is quieter and popular for windsurfing.  Neon-lit Walking Street, which is closed to traffic each night, is packed with go-go bars, discos and massage parlors, while Art in Paradise features 3-D and interactive paintings. To the north, Naklua Bay also has beaches, a village-like vibe and the Sanctuary of Truth, an wood shrine covered with intricate Buddhist and Hindu carvings.",yes,yes,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Thani,"Sukhothai Thani is a small town about 427 km north of Bangkok on the River Yom, a tributary of the Chao Phraya River. The population is 37,000. The town is 12 km east of the historic city of Sukhothai. This city was the capital of the first Thai kingdom, usually called the Sukhothai Kingdom, hence the modern city is often called New Sukhothai. Sukhothai Thani is the capital of Sukhothai Province. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Chalong,"Chalong is an urban-commercial bay area dominated by the hilltop Big Buddha statue. Colorful temple complex Wat Chalong also offers sweeping views over the Andaman Sea. Busy pubs and seafood restaurants surround Ao Chalong pier, where day trippers depart on sailing and diving excursions. Visitors come to see the Botanic Garden’s orchids and butterflies, while Phuket Bird Park is home to parrots and ostriches.",yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Ko Samui,"Ko Samui, Thailand’s second largest island, lies in the Gulf of Thailand off the east coast of the Kra Isthmus. It's known for its palm-fringed beaches, coconut groves and dense, mountainous rainforest, plus luxury resorts and posh spas. The landmark 12m-tall golden Big Buddha statue at Wat Phra Yai Temple is located on a tiny island connected to Ko Samui by a causeway.The popular beaches of Chaweng and Lamai, on the east coast, have lounge chairs and strolling vendors, while the towns around them are the island’s party centers, packed with pubs, go-go bars and nightclubs. On the north side is the more laid-back village of Bo Phut, which features former Chinese shophouses converted to stylish restaurants, cafes and boutique hotels, as well as a night market selling street food, clothing and souvenirs. Nearby lies tranquil Maenam Beach, while the old capital Nathon lies on the west coast. Day trips to the limestone-cliff islets of Ang Thong Marine National Park offer snorkeling and diving.",yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Kanchanaburi,"Kanchanaburi is a town in west Thailand. It’s known for the Death Railway, built during WWII. The line crosses over the River Khwae Yai via the Death Railway Bridge. Displays at the JEATH War Museum honor the prisoners of war who died building the bridge. The Thailand–Burma Railway Centre explores the wider history of the railway. Nearby, thousands of Allied soldiers are buried at the Kanchanaburi War Cemetery. South of the cemetery, the Wat Chai Chumphon Chana Songkhram temple features a statue of a giant horse pulling a gilded boat. Wat Tham Khao Pun is a temple complex built into a series of natural caves. West of Kanchanaburi, Prasat Muang Singh Historical Park contains the ruins of a 13th-century Khmer city, including temples and city walls. To the northwest, Erawan National Park is home to macaques and limestone caves, plus trails leading to the 7-tiered Erawan Falls. Nearby, Hellfire Pass is a deep trench cut through solid rock, with a museum and a memorial dedicated to the soldiers who died during its construction.",yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Lampang,"Lampang, also called Nakhon Lampang to differentiate from Lampang Province, is the third largest city in northern Thailand and capital of Lampang Province and the Lampang district. Traditional names for Lampang include Wiang Lakon and Khelang Nakhon. The city is a trading and transportation center. Lampang lies 601 km north of Bangkok and 101 km southeast of Chiang Mai. Wikipedia",yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Hua Hin,,yes,no,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Nakhon Pathom,"Nakhon Pathom is a city in central Thailand, the former capital of Nakhon Pathom Province. One of the most important landmarks is the giant Phra Pathom Chedi. The city is also home to Thailand's only Bhikkhuni temple Wat Song Thammakanlayani, which is also open to women from abroad.
Nakhon Pathom houses a campus of Silpakorn University within the Sanam Chan Palace.
The city lies 57 km west of Bangkok.
According to Charles Higham, ""Two silver medallions from beneath a sanctuary at Nakhon Pathom, the largest of the moated sites, proclaim that it was 'the meritorious work of the King of Sri Dvaravati', the Sanskrit term Dvaravati meaning 'that which has gates'. The script is in south Indian characters of the seventh century."" Nakhon Pathom was the largest Dvaravati center. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Ban Chiang,"Ban Chiang is a renowned archaeological site in Nong Han District, Udon Thani Province, Thailand. It has been on the UNESCO World Heritage list since 1992. Discovered in 1966, the site attracted enormous publicity due to its attractive red painted pottery. It gained additional international attention when the United States Department of Justice developed a major case, beginning in 2003, concerning the smuggling of Ban Chiang antiquities. Wikipedia",yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Hua Hin District,"Hua Hin is a seaside resort on the Gulf of Thailand, in the southern Thai province of Prachuap Khiri Khan. Once a quiet fishing village, it grew into a fashionable escape for residents of Bangkok after the 1920s, when the Thai royal family built summer palaces here. Hua Hin Beach, popular for kitesurfing and other water sports, is the main stretch of sand, lined with high-end hotels and seafood shacks.While Hua Hin has a laid-back vibe, its downtown is full of high-rise condos and luxury accommodations. Likewise, flower-lined Naeb Kehardt Road features stylish bars, coffee shops and art galleries. Freshly caught seafood is available at the night market off Petchkasem Road or at the many restaurants on the wooden piers off Naresdamri Road. To the south is Takiap Hill, covered with Buddha statues, wild monkeys and Wat Khao Takiap, a stark white Buddhist temple. There are also designer golf courses in the area that sometimes host tournaments.",yes,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Phitsanulok,"Phitsanulok is an important, historic city in lower northern Thailand and is the capital of Phitsanulok Province, which stretches all the way to the Laotian border. Phitsanulok is one of the oldest cities in Thailand, founded over 600 years ago. It is best known as the birthplace of King Naresuan, who freed the country from Burmese domination in the late 16th century, and that of his brother and successor King Ekathosarot. As the crossroad between the northern and central regions of the country, it has long been important both for political and strategic reasons, and was fought over many times in centuries past. Phitsanulok was the capital of Thailand for 25 years during the reign of King Boromma Trailokanat of Ayutthaya. On the banks of the Nan River, the city was originally a small Khmer outpost known as Song Kwae, before the Khwae Noi River changed its course in the 11th century CE. Phitsanulok was also a provincial center of the Angkorian Empire during the Angkorian period. Phitsanulok is home to Naresuan University and Pibulsongkram Rajabhat University, as well as to a major Royal Thai Army base. Wikipedia",yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Lopburi,"Lopburi is the capital city of Lopburi Province in Thailand. It is about 150 kilometres northeast of Bangkok. As of 2014 it had a population of 758,406. The town covers the whole tambon Tha Hin and parts of Thale Chup Son of Mueang Lopburi District, a total area of 6.85 km². Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Bang Phra,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Hat Yai,"Hat Yai, a city in Thailand's far south near the Malaysian border, is a sprawling commercial hub and shopping destination. At the Khlong Hae Floating Market, vendors sell local foods and handicrafts from traditional boats docked in a canal. The Wat Hat Yai Nai temple is known for its 35m-long reclining Buddha. Outside the city center, Hat Yai Park is a hilly green area with a standing Buddha statue and a cable car.",yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
